'07/26/2023 14:17:04.656',"285,157,740,000,000","-326,577,300,000,000","611,735,040,000,000",-0.207097800000000
'07/26/2023 14:17:04.673',"288,343,860,000,000","-326,577,300,000,000","614,921,160,000,000",-0.191167200000000
'07/26/2023 14:17:04.689',"288,343,860,000,000","-321,798,120,000,000","610,141,980,000,000",-0.167271300000000
'07/26/2023 14:17:04.705',"286,750,800,000,000","-326,577,300,000,000","613,328,100,000,000",-0.199132500000000
'07/26/2023 14:17:04.721',"281,971,620,000,000","-329,763,420,000,000","611,735,040,000,000",-0.238959000000000
'07/26/2023 14:17:04.738',"289,936,920,000,000","-321,798,120,000,000","611,735,040,000,000",-0.159306000000000
'07/26/2023 14:17:04.754',"294,716,100,000,000","-315,425,880,000,000","610,141,980,000,000",-0.103548900000000
'07/26/2023 14:17:04.770',"294,716,100,000,000","-317,018,940,000,000","611,735,040,000,000",-0.111514200000000
'07/26/2023 14:17:04.786',"293,123,040,000,000","-323,391,180,000,000","616,514,220,000,000",-0.151340700000000
'07/26/2023 14:17:04.803',"291,529,980,000,000","-315,425,880,000,000","606,955,860,000,000",-0.119479500000000
'07/26/2023 14:17:04.819',"288,343,860,000,000","-317,018,940,000,000","605,362,800,000,000",-0.143375400000000
'07/26/2023 14:17:04.835',"296,309,160,000,000","-315,425,880,000,000","611,735,040,000,000",-0.0955836000000000
'07/26/2023 14:17:04.851',"293,123,040,000,000","-312,239,760,000,000","605,362,800,000,000",-0.0955836000000000
'07/26/2023 14:17:04.868',"301,088,340,000,000","-310,646,700,000,000","611,735,040,000,000",-0.0477918000000000
'07/26/2023 14:17:04.884',"302,681,400,000,000","-317,018,940,000,000","619,700,340,000,000",-0.0716877000000000
'07/26/2023 14:17:04.900',"299,495,280,000,000","-323,391,180,000,000","622,886,460,000,000",-0.119479500000000
'07/26/2023 14:17:04.916',"297,902,220,000,000","-323,391,180,000,000","621,293,400,000,000",-0.127444800000000
'07/26/2023 14:17:04.933',"301,088,340,000,000","-323,391,180,000,000","624,479,520,000,000",-0.111514200000000
'07/26/2023 14:17:04.949',"307,460,580,000,000","-317,018,940,000,000","624,479,520,000,000",-0.0477918000000000
'07/26/2023 14:17:04.965',"305,867,520,000,000","-321,798,120,000,000","627,665,640,000,000",-0.0796530000000000
'07/26/2023 14:17:04.981',"304,274,460,000,000","-315,425,880,000,000","619,700,340,000,000",-0.0557571000000000
'07/26/2023 14:17:04.998',"302,681,400,000,000","-321,798,120,000,000","624,479,520,000,000",-0.0955836000000000
'07/26/2023 14:17:05.014',"304,274,460,000,000","-320,205,060,000,000","624,479,520,000,000",-0.0796530000000000
'07/26/2023 14:17:05.030',"301,088,340,000,000","-321,798,120,000,000","622,886,460,000,000",-0.103548900000000
'07/26/2023 14:17:05.046',"302,681,400,000,000","-315,425,880,000,000","618,107,280,000,000",-0.0637224000000000
'07/26/2023 14:17:05.063',"301,088,340,000,000","-317,018,940,000,000","618,107,280,000,000",-0.0796530000000000
